title,paiming,uri,lat,lng,recommend_price,hotel_address,hotel_star,hotel_city,hotel_section,price_range,avg_rating,comment_count,offical_img_uri,facility,room,agoda_price
東旅背包客,"宜蘭排名第 11 的超值住宿地點，共 1,786 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806648-d11918220-Reviews-East_Hostel-Jiaoxi_Yilan.html,24.827293395996094,121.7703857421875,"NT$2,437",礁溪鄉公園路5號,2.0,宜蘭,礁溪,"NT$786 - NT$2,672",5.0,113,https://media-cdn.tripadvisor.com/media/photo-s/0d/f2/a2/43/public-hot-spring.jpg,Spa,,"NT$3,896"
瓏山林蘇澳冷熱泉度假飯店,"宜蘭排名第 12 的超值住宿地點，共 1,786 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806903-d1914824-Reviews-RSL_Cold_Hot_Springs_Resort_Suao-Su_ao_Yilan.html,24.829620361328125,121.77632904052734,"NT$5,716",蘇澳鎮中原路301號 Su'ao Township,4.0,宜蘭,蘇澳,"NT$6,601 - NT$17,195",4.5,279,https://media-cdn.tripadvisor.com/media/photo-s/16/c5/f0/59/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 冰箱, 平板電視","免費停車, 免費高速上網 (WiFi), 游泳池, 有健身房的健身中心, 免費早餐, 兒童活動 (適合兒童/家庭), 兒童俱樂部, 巴士接駁服務, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 浴缸, 室內游泳池, 溫水游泳池, 酒吧/酒廊, 餐廳, 提供早餐, 提供上網服務的商務中心, 會議設施, 宴會廳, 會議室, Spa, 禮賓服務, 禁菸飯店, 乾洗服務, 洗衣服務",
中天溫泉渡假飯店,"宜蘭排名第 13 的超值住宿地點，共 1,786 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806648-d12963615-Reviews-Hotel_Valletta-Jiaoxi_Yilan.html,24.59688949584961,121.8480224609375,"NT$5,663",礁溪鄉健康1街1號,4.0,宜蘭,礁溪,"NT$5,438 - NT$12,480",5.0,79,https://media-cdn.tripadvisor.com/media/photo-s/16/b6/ad/af/hotel-valletta.jpg,,,"NT$6,857"
冠翔世紀溫泉會館,"宜蘭排名第 14 的超值住宿地點，共 1,786 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806648-d2015104-Reviews-Guan_Xiang_Century_Hotel-Jiaoxi_Yilan.html,24.829761505126953,121.7758560180664,"NT$3,916",礁溪鄉仁愛路66巷6號,4.0,宜蘭,礁溪,"NT$4,244 - NT$7,953",4.5,266,https://media-cdn.tripadvisor.com/media/photo-s/0d/70/96/a8/nordic-suite--v14525087.jpg,"禁菸客房, 家庭房, 空調設施, 房務, 客房服務, 冰箱","免費停車, 免費高速上網 (WiFi), 游泳池, 有健身房的健身中心, 餐廳, 兒童活動 (適合兒童/家庭), 巴士接駁服務, 會議室, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 浴缸, 桑拿, 室內游泳池, 自助式早餐, Spa, 禁菸飯店, 洗衣服務",
建築師湧泉泡湯會館 ,"宜蘭排名第 15 的超值住宿地點，共 1,786 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806480-d2245972-Reviews-Architect_Mansion-Dongshan_Yilan.html,24.827024459838867,121.769287109375,"NT$2,597",冬山鄉廣安村2鄰水井三路66號 ,3.0,宜蘭,冬山,"NT$1,918 - NT$5,187",5.0,355,https://media-cdn.tripadvisor.com/media/photo-s/03/cc/b0/cc/caption.jpg,"禁菸客房, 家庭房, 空調設施, 客房服務, 冰箱, 平板電視","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 浴缸, 免費早餐, 會議室, 禁菸飯店, 公用無線網路, 網際網路","NT$4,364"
明水露渡假民宿,"宜蘭排名第 16 的超值住宿地點，共 1,786 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806851-d2246121-Reviews-Mingshuilu_B_B-Sanxing_Yilan.html,24.67696762084961,121.74591827392578,"NT$2,511",三星鄉行健三路二段325號,3.5,宜蘭,三星,"NT$2,452 - NT$4,589",5.0,105,https://media-cdn.tripadvisor.com/media/photo-s/0b/bd/d0/8b/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 免費早餐, 餐廳, 提供上網服務的商務中心, 禁菸飯店, 公用無線網路, 網際網路",
宜蘭民宿芯園,"宜蘭排名第 17 的超值住宿地點，共 1,786 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806480-d2041249-Reviews-Xin_Yuan_My_Dream_Castle_Yilan-Dongshan_Yilan.html,24.673267364501953,121.67535400390625,"NT$3,619",冬山鄉珍珠村富農路一段312巷120號,3.5,宜蘭,冬山,"NT$3,269 - NT$6,444",4.5,171,https://media-cdn.tripadvisor.com/media/photo-s/11/2d/89/71/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 冰箱","免費停車, 免費高速上網 (WiFi), 免費網際網路, 免費早餐, 餐廳, 兒童活動 (適合兒童/家庭), 允許攜帶寵物 (可帶狗/寵物), 禁菸飯店, 無線網路, 網際網路",
浮水印民宿 ,"宜蘭排名第 18 的超值住宿地點，共 1,786 家",https://www.tripadvisor.com.tw/Hotel_Review-g13808443-d2246013-Reviews-Full_Sweet_Inn-Wujie_Yilan.html,24.641376495361328,121.79705047607422,"NT$2,783",五結鄉公園二路63號,,宜蘭,五結,"NT$3,206 - NT$4,967",5.0,128,https://media-cdn.tripadvisor.com/media/photo-s/03/f9/5b/17/full-sweet-inn.jpg,"禁菸客房, 套房, 家庭房, 空調設施","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 免費早餐, 禁菸飯店","NT$3,619"
祕境13,"宜蘭排名第 19 的超值住宿地點，共 1,786 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806715-d7224639-Reviews-Mystery_13_B_B-Luodong_Yilan.html,24.676536560058594,121.81147766113281,"NT$1,958",羅東鎮仁愛里忠孝新村13號 罗东镇河滨路66号,3.0,宜蘭,羅東,"NT$2,200 - NT$3,804",5.0,181,https://media-cdn.tripadvisor.com/media/photo-s/06/e4/8a/27/getlstd-property-photo.jpg,"禁菸客房, 套房, 空調設施, 小廚房","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 免費早餐, 提供早餐, 禮賓服務, 禁菸飯店, 公用無線網路, 網際網路",
北方札特民宿,"宜蘭排名第 20 的超值住宿地點，共 1,786 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806480-d9560748-Reviews-North_Zart_Homestay-Dongshan_Yilan.html,24.689416885375977,121.7534408569336,"NT$4,831",冬山鄉廣安村廣興路682巷132號,3.0,宜蘭,冬山,"NT$3,301 - NT$7,010",5.0,47,https://media-cdn.tripadvisor.com/media/photo-s/12/18/5f/dc/north-zart.jpg,,,
索菲亞民宿,"宜蘭排名第 21 的超值住宿地點，共 1,786 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806480-d10593070-Reviews-Sophia_B_B-Dongshan_Yilan.html,24.67483901977539,121.74343872070312,"NT$2,900",冬山鄉安農六路12號,3.5,宜蘭,冬山,"NT$3,364 - NT$5,281",5.0,67,https://media-cdn.tripadvisor.com/media/photo-s/0c/a4/11/b4/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 客房服務, 迷你吧","免費停車, 免費高速上網 (WiFi), 游泳池, 免費早餐, 兒童活動 (適合兒童/家庭), 機場接送, 禮賓服務, 禁菸飯店, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 餐廳, 提供早餐, 巴士接駁服務",
煙波大飯店宜蘭館,"宜蘭排名第 22 的超值住宿地點，共 1,786 家",https://www.tripadvisor.com.tw/Hotel_Review-g13808605-d14936549-Reviews-Lakeshore_Hotel_Yilan-Yilan_City_Yilan.html,24.688608169555664,121.73722839355469,"NT$3,558",凱旋路135號,3.5,宜蘭,宜蘭市,"NT$2,609 - NT$7,230",4.5,33,https://media-cdn.tripadvisor.com/media/photo-s/14/3f/3f/d7/caption.jpg,,房務,"NT$2,909"
宜蘭悅川酒店,"宜蘭排名第 23 的超值住宿地點，共 1,786 家",https://www.tripadvisor.com.tw/Hotel_Review-g13808605-d12072101-Reviews-The_Walden_Hotel_Yilan-Yilan_City_Yilan.html,24.72571563720703,121.76221466064453,"NT$3,505",中山路五段123號,4.0,宜蘭,宜蘭市,"NT$3,898 - NT$13,234",4.5,93,https://media-cdn.tripadvisor.com/media/photo-s/12/18/a2/0c/restaurant.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 房務, 客房服務, 迷你吧, 冰箱","免費停車, 免費高速上網 (WiFi), 有健身房的健身中心, 免費早餐, 兒童活動 (適合兒童/家庭), 巴士接駁服務, 提供上網服務的商務中心, 宴會廳, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 酒吧/酒廊, 餐廳, 提供早餐, 會議室, 禁菸飯店",
童話村有機農場民宿,"宜蘭排名第 24 的超值住宿地點，共 1,786 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806480-d2232023-Reviews-Fairy_Story_Village_Organic_Farm_Yilan-Dongshan_Yilan.html,24.769908905029297,121.75650024414062,"NT$2,478",冬山鄉廣興村梅花路300號(羅東夜市、梅花湖旁),3.0,宜蘭,冬山,"NT$2,578 - NT$7,890",4.5,158,https://media-cdn.tripadvisor.com/media/photo-s/11/c4/cb/8d/12000-6800-5800-wife.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 冰箱, 平板電視","免費停車, 免費高速上網 (WiFi), 浴缸, 免費早餐, 兒童活動 (適合兒童/家庭), 會議室, 禮賓服務, 禁菸飯店, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 餐廳, 自助式洗衣",
宜蘭力麗威斯汀度假酒店,"宜蘭排名第 25 的超值住宿地點，共 1,786 家",https://www.tripadvisor.com.tw/Hotel_Review-g13808634-d12442873-Reviews-The_Westin_Yilan_Resort-Yuanshan_Yilan.html,24.66564178466797,121.74234771728516,"NT$5,931",員山鄉永同路三段268號,4.5,宜蘭,員山,"NT$6,318 - NT$44,417",4.0,251,https://static.tacdn.com/img2/branding/rebrand/TA_brand_logo.png,"禁菸客房, 套房, 家庭房, 空調設施, 房務, 私人陽台, 客房服務, 迷你吧, 冰箱","免費停車, 免費高速上網 (WiFi), 游泳池, 有健身房的健身中心, 酒吧/酒廊, 兒童活動 (適合兒童/家庭), 兒童俱樂部, 巴士接駁服務, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 浴缸, 桑拿, 餐廳, 提供早餐, 提供上網服務的商務中心, 會議設施, 會議室, Spa, 禮賓服務, 禁菸飯店, 乾洗服務, 洗衣服務","NT$2,974"
佧美 奧之湯,"宜蘭排名第 26 的超值住宿地點，共 1,786 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806648-d6664391-Reviews-Ispavita_B_B_Resort-Jiaoxi_Yilan.html,24.751691818237305,121.71212005615234,"NT$3,545",健康一街116號,4.0,宜蘭,礁溪,"NT$2,861 - NT$5,533",4.5,90,https://media-cdn.tripadvisor.com/media/photo-s/0d/d9/11/95/raingo-mt-side-room-43.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 迷你吧, 冰箱","免費停車, 免費高速上網 (WiFi), 免費網際網路, 浴缸, 免費早餐, Spa, 禮賓服務, 禁菸飯店, 無線網路, 公用無線網路, 網際網路, 餐廳, 提供早餐","NT$5,931"
日光綠築,"宜蘭排名第 27 的超值住宿地點，共 1,786 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806480-d8422873-Reviews-Villa_Loherb-Dongshan_Yilan.html,24.830814361572266,121.7730712890625,"NT$4,024",寶福路372號,4.0,宜蘭,冬山,"NT$3,395 - NT$7,199",5.0,45,https://media-cdn.tripadvisor.com/media/photo-s/13/4f/f8/e7/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 客房服務, 小廚房, 迷你吧, 冰箱","免費停車, 免費高速上網 (WiFi), 免費早餐, 兒童活動 (適合兒童/家庭), 機場接送, 提供上網服務的商務中心, 會議設施, 禮賓服務, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 餐廳, 巴士接駁服務, 宴會廳, 會議室, 禁菸飯店, 自助式洗衣",
花鹿米民宿 ,"宜蘭排名第 28 的超值住宿地點，共 1,786 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806480-d2245984-Reviews-Follow_Me_B_B-Dongshan_Yilan.html,24.661882400512695,121.81099700927734,"NT$2,109",冬山鄉廣興路680巷300號 ,2.5,宜蘭,冬山,"NT$2,420 - NT$9,336",4.5,114,https://media-cdn.tripadvisor.com/media/photo-s/03/a4/d5/fc/caption.jpg,空調設施,"免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 餐廳","NT$4,024"
貓頭鷹民宿,"宜蘭排名第 29 的超值住宿地點，共 1,786 家",https://www.tripadvisor.com.tw/Hotel_Review-g13808443-d6560445-Reviews-Owl_House-Wujie_Yilan.html,24.658803939819336,121.72883605957031,"NT$2,987",五結鄉三結二路121巷2號,3.0,宜蘭,五結,"NT$2,295 - NT$4,621",5.0,39,https://media-cdn.tripadvisor.com/media/photo-s/05/d0/12/a7/caption.jpg,"禁菸客房, 套房, 客房服務","免費停車, 免費高速上網 (WiFi), 免費網際網路, 免費早餐, 餐廳, 兒童活動 (適合兒童/家庭), 巴士接駁服務, 禁菸飯店, 無線網路, 網際網路","NT$2,157"
蘭城晶英酒店,"宜蘭排名第 30 的超值住宿地點，共 1,786 家",https://www.tripadvisor.com.tw/Hotel_Review-g13808605-d1863962-Reviews-Silks_Place_Yilan-Yilan_City_Yilan.html,24.700239181518555,121.79115295410156,"NT$9,428",宜蘭市民權路二段36號,4.5,宜蘭,宜蘭市,"NT$9,776 - NT$16,692",4.5,438,https://media-cdn.tripadvisor.com/media/photo-s/0b/d7/9f/d2/wow-wow-land-wow-bar.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 私人陽台, 迷你吧, 冰箱","免費停車, 免費高速上網 (WiFi), 游泳池, 有健身房的健身中心, 酒吧/酒廊, 兒童活動 (適合兒童/家庭), 兒童俱樂部, 巴士接駁服務, 免費網際網路, 無線網路, 網際網路, 浴缸, 室內游泳池, 室外游泳池, 溫水游泳池, 餐廳, 自助式早餐, 提供上網服務的商務中心, 宴會廳, 會議室, Spa, 禮賓服務, 禁菸飯店, 乾洗服務, 洗衣服務",
礁溪 - 鳳凰德陽川泉旅,"宜蘭排名第 31 的超值住宿地點，共 1,786 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806648-d12568227-Reviews-Jiaoxi_The_Riverside-Jiaoxi_Yilan.html,24.67275619506836,121.80974578857422,"NT$1,371",礁溪鄉礁溪路五段118號,3.5,宜蘭,礁溪,"NT$1,666 - NT$4,778",4.0,48,https://media-cdn.tripadvisor.com/media/photo-s/0f/a1/e2/c9/getlstd-property-photo.jpg,,"免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 有健身房的健身中心, 免費早餐, 餐廳, 提供上網服務的商務中心, 網際網路",
麗翔酒店連鎖礁溪館,"宜蘭排名第 32 的超值住宿地點，共 1,786 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806648-d2087966-Reviews-Hotel_LesChamps_JiaoXi-Jiaoxi_Yilan.html,24.82780647277832,121.77237701416016,"NT$2,126",礁溪鄉礁溪路六段6號,4.0,宜蘭,礁溪,"NT$2,515 - NT$4,810",4.0,77,https://media-cdn.tripadvisor.com/media/photo-s/0d/35/30/26/2016-1006-14420200-largejpg.jpg,"禁菸客房, 套房, 家庭房, 空調設施","免費停車, 免費高速上網 (WiFi), 免費網際網路, 游泳池, 浴缸, 餐廳, 兒童活動 (適合兒童/家庭), 禁菸飯店, 無線網路, 網際網路",
老爺行旅,"宜蘭排名第 33 的超值住宿地點，共 1,786 家",https://www.tripadvisor.com.tw/Hotel_Review-g13808443-d12123704-Reviews-The_Place-Wujie_Yilan.html,24.82941246032715,121.77699279785156,"NT$3,455",五濱路二段201號,3.5,宜蘭,五結,"NT$3,332 - NT$6,570",4.0,42,https://media-cdn.tripadvisor.com/media/photo-s/13/30/10/a4/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 房務, 迷你吧, 冰箱","免費停車, 免費高速上網 (WiFi), 餐廳, 兒童活動 (適合兒童/家庭), 允許攜帶寵物 (可帶狗/寵物), 巴士接駁服務, 會議設施, 宴會廳, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 提供早餐, 會議室, 禮賓服務, 禁菸飯店",
羅東 樂亞香草藝術旅店,"宜蘭排名第 34 的超值住宿地點，共 1,786 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806715-d10064183-Reviews-Herb_Art_Hotel_Luodong-Luodong_Yilan.html,24.687213897705078,121.82392120361328,"NT$1,541",羅東鎮林森路68號3樓,3.5,宜蘭,羅東,"NT$1,572 - NT$3,678",4.5,72,https://media-cdn.tripadvisor.com/media/photo-s/0c/3d/a0/4a/02.jpg,"禁菸客房, 家庭房, 空調設施, 冰箱","免費停車, 免費高速上網 (WiFi), 有健身房的健身中心, 免費早餐, 提供上網服務的商務中心, 會議室, 禮賓服務, 禁菸飯店, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 自助式洗衣",
嗨夫精品旅館,"宜蘭排名第 35 的超值住宿地點，共 1,786 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806715-d12800210-Reviews-Hive_Hotel-Luodong_Yilan.html,24.679609298706055,121.77021026611328,"NT$2,205",羅東鎮公正路38號 Luodong Train Station,3.0,宜蘭,羅東,"NT$2,609 - NT$4,432",4.5,35,https://media-cdn.tripadvisor.com/media/photo-s/10/52/82/57/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 迷你吧, 冰箱","免費停車, 免費高速上網 (WiFi), 免費網際網路, 免費早餐, 提供上網服務的商務中心, 會議室, 禮賓服務, 禁菸飯店, 無線網路, 公用無線網路, 網際網路, 酒吧/酒廊, 餐廳, 提供早餐",
藝宿商旅礁溪館 - 童話藝宿湯旅,"宜蘭排名第 36 的超值住宿地點，共 1,786 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806648-d12154407-Reviews-Fairytale_Yi_Su_Hotel_Jiaoxi-Jiaoxi_Yilan.html,24.67807388305664,121.77364349365234,"NT$1,579",礁溪鄉溫泉路51-1號,3.5,宜蘭,礁溪,"NT$1,635 - NT$4,778",4.0,48,https://media-cdn.tripadvisor.com/media/photo-s/12/93/6b/49/caption.jpg,"禁菸客房, 套房, 空調設施, 冰箱","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 免費早餐, 提供上網服務的商務中心, 禁菸飯店, 網際網路",
